batter,des,x,y,pitcher,type,team,inning,first,last,bats,team_abbrev,full.name
429664,Out,110.44,161.65,500779,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,126.51,182.73,543521,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Home Run,69.28,35.14,547888,H,H,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,145.58,157.63,430613,O,A,12,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,196.79,101.41,527054,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,115.46,83.33,543521,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,141.57,169.68,543243,O,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,147.59,160.64,501593,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,99.4,50.2,573185,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,185.74,96.39,572831,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,64.26,125.5,543054,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,143.57,180.72,450351,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,70.28,99.4,571945,O,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,79.32,111.45,607706,O,A,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,112.45,152.61,474521,O,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,157.63,132.53,461325,O,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,129.52,78.31,472551,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,145.58,158.63,489294,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,155.62,161.65,445926,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,137.55,85.34,573046,H,A,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,139.56,150.6,543726,O,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,126.51,153.61,502083,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,142.57,157.63,450306,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,100.4,164.66,450308,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,176.71,119.48,542585,H,A,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,146.59,164.66,279824,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,118.47,153.61,434628,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,144.58,161.65,150359,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,119.48,149.6,407890,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,142.57,174.7,573064,O,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,142.57,151.61,607259,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,150.6,170.68,456034,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,153.61,167.67,425532,O,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,112.45,174.7,543243,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,50.2,95.38,542914,H,A,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,131.53,56.22,543726,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,152.61,163.65,407890,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,180.72,502043,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,63.25,135.54,431148,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,130.52,83.33,407890,O,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,144.58,158.63,506433,O,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,148.59,157.63,572971,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,150.6,592662,O,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,104.42,165.66,500779,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,78.31,124.5,425840,O,A,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,130.52,144.58,285079,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,182.73,450351,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,68.27,91.37,465679,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,145.58,156.63,461833,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,75.3,122.49,572971,H,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,136.55,168.67,472551,O,A,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,125.5,90.36,519344,H,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,144.58,168.67,445926,O,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,183.73,111.45,429781,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,105.42,87.35,572971,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,76.31,119.48,519242,H,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,141.57,159.64,502327,O,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,104.42,168.67,425386,O,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,57.23,84.34,450351,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,51.2,107.43,502706,H,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,158.63,457918,O,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,153.61,164.66,477569,O,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,117.47,105.42,592102,O,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,79.32,109.44,407890,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,110.44,180.72,465679,H,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,113.45,184.74,450308,H,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,112.45,151.61,453329,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,188.76,133.53,573204,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,145.58,159.64,434578,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,138.55,99.4,460701,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,126.51,63.25,285079,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,185.74,115.46,448178,H,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Home Run,209.84,58.23,519144,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,115.46,154.62,543054,O,A,2,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,127.51,102.41,543726,H,A,2,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,142.57,168.67,543135,O,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,85.34,50.2,407853,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,161.65,111.45,425840,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,138.55,156.63,502042,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,112.45,86.35,501985,H,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,106.43,149.6,450306,O,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,115.46,47.19,425386,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,145.58,169.68,543243,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,169.68,117.47,408241,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,181.73,87.35,592662,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,110.44,148.59,543699,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,46.18,104.42,502083,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,219.88,107.43,425856,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,111.45,152.61,446099,O,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,155.62,89.36,534910,H,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,114.46,91.37,346797,H,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,114.46,152.61,573185,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,95.38,89.36,456051,O,H,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,84.34,119.48,445926,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,115.46,47.19,572971,O,H,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,146.59,152.61,471896,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,149.6,76.31,456068,O,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,135.54,72.29,506433,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,122.49,57.23,543606,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,106.43,160.64,502304,O,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,97.39,143.57,445197,O,A,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,144.58,140.56,474284,O,A,12,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,144.58,163.65,456034,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,151.61,116.47,458006,H,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,190.76,110.44,285079,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,111.45,172.69,571800,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,120.48,55.22,523260,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,167.67,118.47,453281,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,36.14,104.42,543054,H,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,138.55,162.65,475115,O,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,68.27,67.27,450308,O,H,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Error,129.52,187.75,491159,E,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,54.22,95.38,502748,O,A,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Double,152.61,70.28,608665,H,A,9,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,78.31,82.33,518633,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,142.57,93.37,407890,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,84.34,117.47,543521,O,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,55.22,115.46,461833,H,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,70.28,127.51,543521,H,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,154.62,166.67,465679,O,A,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,113.45,153.61,572070,O,A,6,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,100.4,90.36,543243,H,H,4,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,137.55,167.67,472551,O,A,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,184.74,120.48,445926,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,147.59,172.69,543521,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,109.44,151.61,533167,O,A,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,151.61,111.45,425626,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,186.75,100.4,572971,H,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,81.33,117.47,572140,H,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Single,127.51,135.54,488846,H,H,7,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,162.65,444520,O,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,149.6,168.67,543243,O,A,3,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,108.43,88.35,446399,O,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,142.57,167.67,456034,O,A,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,105.42,162.65,516969,O,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,150.6,154.62,493133,O,A,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,118.47,150.6,448178,O,A,11,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,141.57,160.64,502272,O,H,8,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,140.56,162.65,477003,O,H,5,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,107.43,170.68,543243,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
429664,Out,121.49,193.78,457918,O,H,1,Robinson,Cano,L,SEA,Robinson Cano
134181,Home Run,177.71,40.16,502032,H,H,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,201.81,99.4,460701,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,123.49,147.59,543699,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,179.72,135.54,461833,H,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,106.43,166.67,502042,O,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,106.43,153.61,450729,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,109.44,157.63,543243,O,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,170.68,111.45,572971,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,104.42,164.66,504379,O,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,122.49,38.15,493603,O,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,161.65,123.49,458708,H,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,111.45,152.61,433587,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,142.57,54.22,502748,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,146.59,94.38,543725,H,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,110.44,181.73,432934,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,142.57,103.41,595014,H,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,173.69,102.41,608678,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,109.44,153.61,572888,E,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,157.63,75.3,544931,O,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,126.51,85.34,444436,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,132.53,115.46,572971,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,109.44,92.37,493133,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,128.51,146.59,595032,O,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,115.46,146.59,595032,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,129.52,84.34,475479,O,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,133.53,161.65,444857,O,A,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,54.22,85.34,502085,O,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,122.49,144.58,432934,H,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,111.45,151.61,547874,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,107.43,132.53,465679,O,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,150.6,43.17,543243,O,A,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,86.35,94.38,543475,H,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,162.65,51.2,572020,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,69.28,82.33,444857,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,172.69,125.5,459429,O,H,10,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,84.34,114.46,448281,H,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,137.55,38.15,519085,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,166.67,119.48,622072,H,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,157.63,108.43,407845,O,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,37.15,44.18,519267,H,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,93.37,173.69,407825,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,91.37,134.54,502381,O,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,112.45,158.63,279824,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,222.89,99.4,502327,H,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,104.42,166.67,519141,O,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,99.4,92.37,592767,H,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,128.51,91.37,461833,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,116.47,103.41,445170,H,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,102.41,167.67,500721,O,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,124.5,87.35,459429,O,H,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,116.47,36.14,456051,O,A,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,87.35,110.44,543408,H,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,65.26,130.52,444857,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,128.51,94.38,434628,H,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,118.47,167.67,573109,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,107.43,169.68,572971,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,104.42,160.64,543334,H,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,122.49,14.06,502327,H,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,57.23,71.29,573186,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,121.49,25.1,407822,H,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,113.45,164.66,433587,O,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,167.67,104.42,519008,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,95.38,170.68,450729,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,119.48,112.45,592135,H,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,142.57,172.69,407845,O,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,34.14,98.39,592662,H,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,107.43,171.69,533167,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,131.53,127.51,519085,H,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,137.55,160.64,543766,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,92.37,117.47,450729,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,87.35,57.23,501925,H,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,153.61,45.18,519085,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,102.41,173.69,433579,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,164.66,66.27,434671,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,121.49,175.7,547874,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,35.14,96.39,543506,H,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,106.43,36.14,150359,O,H,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,180.72,94.38,571871,H,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,99.4,142.57,572971,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,204.82,86.35,570649,H,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,158.63,95.38,431148,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,114.46,165.66,502593,O,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,78.31,112.45,592767,H,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,104.42,166.67,542960,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,160.64,107.43,453307,H,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,99.4,54.22,434671,H,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,160.64,175.7,545333,O,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,149.6,167.67,519096,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,141.57,158.63,285079,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,121.03,131.24,570649,E,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,118.47,149.6,519141,E,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,84.34,109.44,517593,H,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,189.76,112.45,432934,O,H,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,117.47,152.61,429781,O,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,150.6,69.28,543606,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,77.31,114.46,543488,H,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,168.67,118.47,502188,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,111.45,177.71,433587,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,62.25,105.42,572140,H,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,136.55,86.35,448178,H,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,120.48,23.09,448614,H,A,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,151.61,166.67,431148,H,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,104.42,154.62,501925,O,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,50.2,93.37,502043,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,109.44,142.57,435221,O,H,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,174.7,65.26,502260,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,163.65,137.55,545333,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,66.09,106.2,430630,E,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,162.65,107.43,501957,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,164.66,51.2,434622,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,213.86,102.41,518617,H,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,106.43,170.68,516589,O,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,103.41,165.66,527054,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,71.29,92.37,554430,O,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,74.3,103.41,458713,H,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,108.43,98.39,519242,O,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,194.78,116.47,450308,H,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,142.57,154.62,446099,O,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,53.21,76.31,502381,O,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,96.39,114.46,452666,O,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,168.67,103.41,279824,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,94.38,166.67,285079,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,82.33,113.45,502748,H,A,5,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,147.59,168.67,458708,O,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,42.17,109.44,543144,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,163.65,113.45,502043,H,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,151.61,67.27,519242,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Home Run,50.2,66.27,572971,H,A,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,107.43,154.62,450306,E,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,120.48,97.39,592767,H,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,106.43,164.66,502043,O,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,83.33,109.44,457435,H,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,101.41,165.66,543243,O,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,112.45,163.65,500721,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,137.55,58.23,518703,O,A,9,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,138.55,113.45,503285,O,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Double,33.13,106.43,518560,H,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,138.55,143.57,434622,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,148.59,124.5,501957,H,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,115.46,167.67,606273,O,H,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,131.53,80.32,503285,H,H,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,170.68,126.51,425386,H,H,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,108.43,89.36,435221,O,A,2,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Error,128.51,94.38,434628,E,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,122.49,80.32,461872,H,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,164.66,111.45,606273,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,136.55,148.59,444857,O,A,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,118.47,172.69,407842,H,A,7,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,155.62,132.53,502327,O,H,3,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,116.47,51.2,434378,O,A,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Triple,185.74,54.22,502748,H,H,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,113.45,154.62,503285,O,A,8,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Single,84.34,95.38,425386,H,A,4,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,199.8,81.33,533167,O,H,1,Adrian,Beltre,R,TEX,Adrian Beltre
134181,Out,114.46,159.64,502188,O,H,6,Adrian,Beltre,R,TEX,Adrian Beltre
